payment_id,order_id,payment_type,installments,amount
PAY-004032,ORD-000586,credit_card,2,6223.02
PAY-004033,ORD-012922,credit_card,6,7241.72
PAY-004034,ORD-012109,debit_card,1,4464.77
PAY-004035,ORD-003009,voucher,1,5875.48
PAY-004036,ORD-002673,debit_card,1,6442.34
PAY-004037,ORD-005351,debit_card,,3500.14
PAY-004038,ORD-007642,boleto,1,7873.62
PAY-004039,ORD-011278,debit_card,1,532.2
PAY-004040,ORD-005146,debit_card,1,6968.09
PAY-004041,ORD-010013,voucher,1,1156.36
PAY-004042,ORD-003007,voucher,1,5595.4
PAY-004043,ORD-005354,debit_card,1,4353.78
PAY-004044,ORD-010670,boleto,1,1390.73
PAY-004045,ORD-005627,voucher,1,3132.91
PAY-004046,ORD-006812,voucher,1,1293.9
PAY-004047,ORD-014936,boleto,1,2338.18
PAY-004048,ORD-009403,credit_card,10,7907.43
PAY-004049,ORD-012931,debit_card,1,6936.95
PAY-004050,ORD-012205,boleto,1,2945.64
PAY-004051,ORD-009579,voucher,1,6969.17
PAY-004052,ORD-003546,debit_card,1,7406.86
PAY-004053,ORD-011593,credit_card,9,4358.45
PAY-004054,ORD-009037,voucher,1,3696.06
PAY-004055,ORD-009193,boleto,1,1160.05
PAY-004056,ORD-007636,credit_card,9,637.95
PAY-004057,ORD-009258,credit_card,7,7305.57
PAY-004058,ORD-010719,credit_card,10,6718.04
PAY-004059,ORD-011153,boleto,1,6430.96
PAY-004060,ORD-000285,debit_card,1,5933.54
PAY-004061,ORD-001062,debit_card,1,2615.54
PAY-004062,ORD-008707,credit_card,6,2322.12
PAY-004063,ORD-014197,debit_card,1,1839.99
PAY-004064,ORD-010984,debit_card,1,7914.35
PAY-004065,ORD-010477,credit_card,9,656.02
PAY-004066,ORD-005683,voucher,1,7403.19
PAY-004067,ORD-014119,credit_card,4,6311.49
PAY-004068,ORD-005729,credit_card,9,6588.89
PAY-004069,ORD-001461,voucher,1,1265.06
PAY-004070,ORD-011581,boleto,1,3724.21
PAY-004071,ORD-014409,cash,6,2499.08
PAY-004072,ORD-002061,debit_card,1,1229.13
PAY-004073,ORD-012735,debit_card,1,2679.13
PAY-004074,ORD-010336,credit_card,2,5255.28
PAY-004075,ORD-006585,credit_card,8,7668.02
PAY-004076,ORD-010775,debit_card,1,4046.39
PAY-004077,ORD-007497,credit_card,1,1225.2
PAY-004078,ORD-001004,debit_card,1,1090.28
PAY-004079,ORD-010957,boleto,1,7185.37
PAY-004080,ORD-013749,voucher,1,4132.91
PAY-004081,ORD-000954,debit_card,1,1065.07
PAY-004082,ORD-004478,debit_card,1,-79.14
PAY-004083,ORD-010553,voucher,1,5906.71
PAY-004084,ORD-006445,boleto,1,5538.03
PAY-004085,ORD-012027,boleto,1,6217.1
PAY-004086,ORD-006602,debit_card,1,6014.23
PAY-004087,ORD-004884,boleto,1,5217.54
PAY-004088,ORD-014828,debit_card,1,7727.84
PAY-004089,ORD-005572,boleto,1,5932.67
PAY-004090,ORD-011818,boleto,1,7168.39
PAY-004091,ORD-010438,voucher,1,3697.01
PAY-004092,ORD-004822,credit_card,2,6860.15
PAY-004093,ORD-001284,boleto,1,6307.41
PAY-004094,ORD-004629,voucher,1,958.82
PAY-004095,ORD-011833,debit_card,1,2578.74
PAY-004096,ORD-008757,credit_card,3,3507.58
PAY-004097,ORD-010798,voucher,1,3887.05
PAY-004098,ORD-001091,credit_card,6,3087.05
PAY-004099,ORD-008163,credit_card,7,3153.17
PAY-004100,ORD-002269,voucher,1,5799.93
PAY-004101,ORD-007905,credit_card,10,1875.69
PAY-004102,ORD-006641,,1,288.33
PAY-004103,ORD-011975,boleto,1,5552.59
PAY-004104,ORD-000708,credit_card,4,3941.5
PAY-004105,ORD-011408,boleto,1,2669.9
PAY-004106,ORD-014110,voucher,1,7013.2
PAY-004107,ORD-000649,credit_card,8,4738.43
PAY-004108,ORD-005243,voucher,1,3899.35
PAY-004109,ORD-013762,debit_card,1,3269.81
PAY-004110,ORD-007356,debit_card,1,450.1
PAY-004111,ORD-004723,voucher,1,4103.15
PAY-004112,ORD-007291,boleto,1,6905.62
PAY-004113,ORD-000741,debit_card,,4854.12
PAY-004114,ORD-010489,boleto,1,82.56
PAY-004115,ORD-014270,boleto,1,3746.45
PAY-004116,ORD-013682,debit_card,1,1245.44
PAY-004117,ORD-012642,voucher,1,3748.47
PAY-004118,ORD-012506,credit_card,7,248.0
PAY-004119,ORD-003684,credit_card,10,2635.78
PAY-004120,ORD-002306,voucher,1,1780.04
PAY-004121,ORD-003837,boleto,1,1010.73
PAY-004122,ORD-011611,debit_card,1,5775.75
PAY-004123,ORD-008767,voucher,1,7745.12
PAY-004124,ORD-006052,voucher,1,4800.35
PAY-004125,ORD-007621,voucher,1,3391.41
PAY-004126,ORD-005268,debit_card,1,1448.6
PAY-004127,ORD-003355,credit_card,3,4911.79
PAY-004128,ORD-014571,boleto,1,5895.94
PAY-004129,ORD-004820,debit_card,1,5139.01
PAY-004130,ORD-003858,boleto,1,3350.14
PAY-004131,ORD-010498,boleto,1,6113.49
PAY-004132,ORD-002272,boleto,1,3472.4
PAY-004133,ORD-000936,voucher,1,3658.14
PAY-004134,ORD-009731,voucher,1,5799.04
PAY-004135,ORD-003394,voucher,1,3720.39
PAY-004136,ORD-005278,voucher,1,7746.58
PAY-004137,ORD-012699,voucher,,1542.03
PAY-004138,ORD-010353,cash,1,1711.5
PAY-004139,ORD-007964,debit_card,1,218.28
PAY-004140,ORD-007833,credit_card,4,376.31
PAY-004141,ORD-011541,voucher,1,1665.34
PAY-004142,ORD-000789,voucher,1,5960.38
PAY-004143,ORD-004829,boleto,1,5086.82
PAY-004144,ORD-002060,voucher,1,5737.46
PAY-004145,ORD-014362,voucher,1,4142.87
PAY-004146,ORD-005780,credit_card,7,2881.6
PAY-004147,ORD-003624,voucher,1,2064.24
PAY-004148,ORD-011129,debit_card,1,349.02
PAY-004149,ORD-002892,voucher,1,5623.64
PAY-004150,ORD-005290,boleto,1,5661.41
PAY-004151,ORD-000464,voucher,1,1010.66
PAY-004152,ORD-002989,boleto,1,3415.14
PAY-004153,ORD-007571,voucher,1,6066.12
PAY-004154,ORD-008969,boleto,1,3053.18
PAY-004155,ORD-011659,credit_card,5,2858.88
PAY-004156,ORD-014637,debit_card,1,1332.71
PAY-004157,ORD-002455,boleto,1,3867.24
PAY-004158,ORD-011169,debit_card,1,1488.66
PAY-004159,ORD-003046,debit_card,1,2991.62
PAY-004160,ORD-008672,debit_card,,487.61
PAY-004161,ORD-011536,voucher,1,5783.75
PAY-004162,ORD-001548,credit_card,11,1733.26
PAY-004163,ORD-013476,debit_card,1,2678.58
PAY-004164,ORD-006120,credit_card,11,5845.64
PAY-004165,ORD-012312,cash,1,3285.22
PAY-004166,ORD-005912,bitcoin,4,7871.92
PAY-004167,ORD-013832,credit_card,8,4464.33
PAY-004168,ORD-012747,voucher,,4829.15
PAY-004169,ORD-012826,voucher,1,3035.73
PAY-004170,ORD-000582,debit_card,1,630.33
PAY-004171,ORD-010322,voucher,1,2452.84
PAY-004172,ORD-003262,debit_card,1,317.59
PAY-004173,ORD-006545,credit_card,2,5849.7
PAY-004174,ORD-008369,debit_card,1,7801.28
PAY-004175,ORD-003227,debit_card,1,4021.58
PAY-004176,ORD-009947,voucher,1,-238.35
PAY-004177,ORD-010714,boleto,1,1783.86
PAY-004178,ORD-000304,boleto,1,4689.59
PAY-004179,ORD-012187,boleto,1,7463.05
PAY-004180,ORD-005804,boleto,1,5587.91
PAY-004181,ORD-011011,debit_card,1,2506.08
PAY-004182,ORD-005682,boleto,1,7251.83
PAY-004183,ORD-011941,voucher,1,4830.57
PAY-004184,ORD-008179,credit_card,2,1402.57
PAY-004185,ORD-007332,credit_card,12,7987.67
PAY-004186,ORD-009998,credit_card,10,693.55
PAY-004187,ORD-013109,voucher,1,2710.99
PAY-004188,ORD-009201,debit_card,1,-342.0
PAY-004189,ORD-012694,voucher,1,260.63
PAY-004190,ORD-011996,credit_card,4,7389.5
PAY-004191,ORD-011599,debit_card,1,3271.59
PAY-004192,ORD-004209,boleto,1,7788.64
PAY-004193,ORD-006705,boleto,1,1174.87
PAY-004194,ORD-007238,credit_card,8,6703.26
PAY-004195,ORD-005722,voucher,1,6791.97
PAY-004196,ORD-001251,boleto,1,2252.76
PAY-004197,ORD-003502,debit_card,1,6258.66
PAY-004198,ORD-002323,voucher,1,4884.29
PAY-004199,ORD-006062,debit_card,1,29.93
PAY-004200,ORD-001130,debit_card,1,2123.78
PAY-004201,ORD-000933,boleto,1,3677.01
PAY-004202,ORD-004117,debit_card,1,3713.93
PAY-004203,ORD-014811,credit_card,8,6782.28
PAY-004204,ORD-006303,voucher,1,532.95
PAY-004205,ORD-003233,boleto,1,4935.32
PAY-004206,ORD-004818,voucher,1,1102.72
PAY-004207,ORD-008991,credit_card,1,1009.09
PAY-004208,ORD-000276,voucher,1,7409.05
PAY-004209,ORD-009609,debit_card,1,2642.52
PAY-004210,ORD-002699,boleto,1,500.46
PAY-004211,ORD-012319,boleto,1,4786.84
PAY-004212,ORD-000133,voucher,1,5853.26
PAY-004213,ORD-011599,debit_card,1,1522.1
PAY-004214,ORD-004835,PIX,1,2470.1
PAY-004215,ORD-004294,boleto,1,4396.76
PAY-004216,ORD-010146,credit_card,10,3281.82
PAY-004217,ORD-000206,boleto,1,3775.7
PAY-004218,ORD-005496,boleto,1,7852.82
PAY-004219,ORD-008658,credit_card,8,3932.56
PAY-004220,ORD-008422,debit_card,1,4798.23
PAY-004221,ORD-004021,boleto,1,7537.21
PAY-004222,ORD-012079,voucher,1,3900.11
PAY-004223,ORD-001273,voucher,1,4919.33
PAY-004224,ORD-010745,debit_card,1,6713.66
PAY-004225,ORD-008522,boleto,1,1804.65
PAY-004226,ORD-006374,voucher,1,4599.43
PAY-004227,ORD-007199,credit_card,7,6756.69
PAY-004228,ORD-011084,boleto,1,3602.75
PAY-004229,ORD-004133,credit_card,6,4331.16
PAY-004230,ORD-012804,boleto,1,6822.02
PAY-004231,ORD-007935,credit_card,3,5459.06
PAY-004232,ORD-009229,credit_card,3,6577.1
PAY-004233,ORD-013584,credit_card,12,1427.23
PAY-004234,ORD-002679,boleto,1,7291.03
PAY-004235,ORD-012754,voucher,1,2054.98
PAY-004236,ORD-000924,boleto,1,6506.78
PAY-004237,ORD-011505,credit_card,11,7045.58
PAY-004238,ORD-006003,debit_card,1,6380.55
PAY-004239,ORD-010773,boleto,1,2912.69
PAY-004240,ORD-009271,debit_card,1,2797.73
PAY-004241,ORD-003376,PIX,1,7899.3
PAY-004242,ORD-013183,debit_card,1,3951.46
PAY-004243,ORD-003242,credit_card,9,530.58
PAY-004244,ORD-000454,voucher,,4860.55
PAY-004245,ORD-012169,boleto,1,1001.25
PAY-004246,ORD-008249,voucher,1,778.64
PAY-004247,ORD-007050,credit_card,1,4803.42
PAY-004248,ORD-001846,debit_card,1,1094.1
PAY-004249,ORD-013054,voucher,1,3062.22
PAY-004250,ORD-007566,debit_card,1,3829.0
PAY-004251,ORD-001718,debit_card,1,-369.07
PAY-004252,ORD-008693,voucher,1,243.45
PAY-004253,ORD-004042,credit_card,12,5026.78
PAY-004254,ORD-003311,debit_card,1,30.85
PAY-004255,ORD-008627,credit_card,1,5470.93
PAY-004256,ORD-005552,boleto,1,4605.44
PAY-004257,ORD-012823,credit_card,7,7043.29
PAY-004258,ORD-001195,credit_card,9,1819.09
PAY-004259,ORD-004042,boleto,1,1688.58
PAY-004260,ORD-004939,credit_card,1,2212.43
PAY-004261,ORD-008816,credit_card,1,3960.83
PAY-004262,ORD-007309,boleto,1,2568.03
PAY-004263,ORD-014414,voucher,1,4982.51
PAY-004264,ORD-007576,credit_card,5,5686.56
PAY-004265,ORD-004789,credit_card,1,4850.42
PAY-004266,ORD-007450,voucher,1,1968.87
PAY-004267,ORD-000834,voucher,1,3894.33
PAY-004268,ORD-012953,debit_card,1,2709.16
PAY-004269,ORD-004941,debit_card,1,4804.02
PAY-004270,ORD-002826,debit_card,1,2925.05
PAY-004271,ORD-001171,voucher,1,566.43
PAY-004272,ORD-000853,voucher,1,5376.5
PAY-004273,ORD-011615,credit_card,3,5788.96
PAY-004274,ORD-006045,debit_card,1,7630.31
PAY-004275,ORD-001946,voucher,1,6267.93
PAY-004276,ORD-000661,boleto,1,5318.04
PAY-004277,ORD-011074,boleto,1,2226.87
PAY-004278,ORD-007060,voucher,1,-82.74
PAY-004279,ORD-012759,debit_card,1,6995.78
PAY-004280,ORD-002741,boleto,1,266.19
PAY-004281,ORD-013817,credit_card,10,6626.81
PAY-004282,ORD-005025,boleto,1,1151.01
PAY-004283,ORD-014973,boleto,1,3972.15
PAY-004284,ORD-001576,debit_card,1,3852.11
PAY-004285,ORD-012555,debit_card,1,7771.47
PAY-004286,ORD-002203,boleto,1,3973.74
PAY-004287,ORD-009086,credit_card,6,4508.6
PAY-004288,ORD-001028,voucher,1,1107.99
PAY-004289,ORD-007106,debit_card,1,2223.96
PAY-004290,ORD-003427,credit_card,8,7748.76
PAY-004291,ORD-000793,credit_card,1,6239.16
PAY-004292,ORD-002055,boleto,1,2688.71
PAY-004293,ORD-014166,credit_card,4,6396.32
PAY-004294,ORD-013240,voucher,1,7401.13
PAY-004295,ORD-006178,voucher,1,4429.4
PAY-004296,ORD-002272,boleto,1,5656.47
PAY-004297,ORD-000052,boleto,1,4878.47
PAY-004298,ORD-001352,boleto,1,2636.37
PAY-004299,ORD-009595,voucher,1,2459.9
PAY-004300,ORD-001528,boleto,1,4232.15
PAY-004301,ORD-014486,boleto,1,5831.81
PAY-004302,ORD-006025,bitcoin,1,2386.51
PAY-004303,ORD-007850,credit_card,12,44.66
PAY-004304,ORD-005590,debit_card,1,4540.29
PAY-004305,ORD-002257,voucher,1,5588.61
PAY-004306,ORD-012842,credit_card,10,3697.41
PAY-004307,ORD-004951,boleto,1,4378.85
PAY-004308,ORD-002029,boleto,1,7379.37
PAY-004309,ORD-013683,boleto,1,5747.86
PAY-004310,ORD-007206,boleto,1,-239.18
PAY-004311,ORD-010020,voucher,1,3464.47
PAY-004312,ORD-009945,boleto,1,5911.78
PAY-004313,ORD-011257,debit_card,1,4270.81
PAY-004314,ORD-008607,debit_card,1,2821.65
PAY-004315,ORD-001848,credit_card,5,1180.96
PAY-004316,ORD-000904,credit_card,8,5707.05
PAY-004317,ORD-002716,voucher,1,2377.73
PAY-004318,ORD-006567,debit_card,1,3195.92
PAY-004319,ORD-004068,boleto,1,2978.9
PAY-004320,ORD-013661,voucher,1,5225.24
PAY-004321,ORD-008732,voucher,1,7530.02
PAY-004322,ORD-014481,boleto,1,-393.66
PAY-004323,ORD-009969,credit_card,2,2079.23
PAY-004324,ORD-003756,credit_card,2,7634.97
PAY-004325,ORD-009666,voucher,1,343.69
PAY-004326,ORD-012372,boleto,1,233.23
PAY-004327,ORD-004039,debit_card,1,5523.81
PAY-004328,ORD-001878,voucher,1,4342.04
PAY-004329,ORD-001797,credit_card,10,3808.6
PAY-004330,ORD-001628,credit_card,1,5268.61
PAY-004331,ORD-008968,debit_card,1,1417.37
PAY-004332,ORD-009569,debit_card,1,2281.68
PAY-004333,ORD-012067,credit_card,10,1374.12
PAY-004334,ORD-013648,credit_card,12,4455.37
PAY-004335,ORD-014910,boleto,1,1879.82
PAY-004336,ORD-003453,voucher,1,6670.97
PAY-004337,ORD-012101,debit_card,1,1355.27
PAY-004338,ORD-012262,debit_card,1,3050.45
PAY-004339,ORD-002678,voucher,1,2729.71
PAY-004340,ORD-009148,debit_card,1,7643.72
PAY-004341,ORD-013631,voucher,1,4677.92
PAY-004342,ORD-000887,boleto,1,1410.25
PAY-004343,ORD-011594,debit_card,1,1711.85
PAY-004344,ORD-007099,credit_card,12,873.82
PAY-004345,ORD-010336,debit_card,1,7581.88
PAY-004346,ORD-002395,voucher,,962.11
PAY-004347,ORD-012421,credit_card,7,6019.6
PAY-004348,ORD-014361,boleto,1,5798.08
PAY-004349,ORD-001263,credit_card,2,1113.47
PAY-004350,ORD-005522,debit_card,1,2765.57
PAY-004351,ORD-010675,credit_card,7,1705.62
PAY-004352,ORD-008536,boleto,1,1462.44
PAY-004353,ORD-014571,boleto,1,1622.47
PAY-004354,ORD-002916,credit_card,7,2253.24
PAY-004355,ORD-001720,credit_card,5,4436.37
PAY-004356,ORD-001295,voucher,1,4502.53
PAY-004357,ORD-005339,debit_card,1,411.02
PAY-004358,ORD-006143,voucher,1,6480.08
PAY-004359,ORD-010881,credit_card,1,6544.09
PAY-004360,ORD-010573,debit_card,1,6018.3
PAY-004361,ORD-002880,debit_card,1,893.6
PAY-004362,ORD-003307,boleto,1,514.11
PAY-004363,ORD-012194,credit_card,12,6165.09
PAY-004364,ORD-014311,voucher,1,3864.24
PAY-004365,ORD-011457,debit_card,1,6071.52
PAY-004366,ORD-005620,debit_card,1,2822.65
PAY-004367,ORD-000534,voucher,1,3350.29
PAY-004368,ORD-008507,voucher,1,4894.98
PAY-004369,ORD-001430,credit_card,11,704.73
PAY-004370,ORD-013290,boleto,1,3691.42
PAY-004371,ORD-000461,voucher,1,5235.8
PAY-004372,ORD-002535,boleto,1,3245.34
PAY-004373,ORD-008331,voucher,1,4146.12
PAY-004374,ORD-014679,voucher,1,4418.41
PAY-004375,ORD-007391,debit_card,1,4630.99
PAY-004376,ORD-005596,boleto,1,4875.0
PAY-004377,ORD-013293,debit_card,1,222.93
PAY-004378,ORD-013586,voucher,1,5966.69
PAY-004379,ORD-012570,boleto,1,2349.61
PAY-004380,ORD-006077,credit_card,10,1328.73
PAY-004381,ORD-014429,voucher,1,-86.09
PAY-004382,ORD-006824,boleto,1,1716.31
PAY-004383,ORD-014756,boleto,1,1847.0
PAY-004384,ORD-005353,credit_card,11,5975.89
PAY-004385,ORD-001757,cash,1,5224.2
PAY-004386,ORD-008177,voucher,1,5528.02
PAY-004387,ORD-012166,voucher,1,7782.32
PAY-004388,ORD-003709,credit_card,10,2474.52
PAY-004389,ORD-004716,debit_card,1,6075.89
PAY-004390,ORD-013701,voucher,1,3796.82
PAY-004391,ORD-000365,boleto,1,1737.23
PAY-004392,ORD-004858,debit_card,1,233.96
PAY-004393,ORD-000392,boleto,1,4997.92
PAY-004394,ORD-000076,boleto,1,2419.64
PAY-004395,ORD-005973,credit_card,9,6469.02
PAY-004396,ORD-007190,debit_card,1,2759.02
PAY-004397,ORD-008429,boleto,1,6156.09
PAY-004398,ORD-005536,credit_card,9,4891.56
PAY-004399,ORD-004909,debit_card,1,6344.92
PAY-004400,ORD-004258,voucher,1,6080.71
PAY-004401,ORD-014774,debit_card,1,7478.21
PAY-004402,ORD-005108,credit_card,4,1684.86
PAY-004403,ORD-011756,debit_card,1,3659.63
PAY-004404,ORD-003687,credit_card,8,5254.65
PAY-004405,ORD-013607,debit_card,1,1534.29
PAY-004406,ORD-005237,voucher,1,4218.01
PAY-004407,ORD-013502,credit_card,7,3978.79
PAY-004408,ORD-011747,debit_card,1,-226.51
PAY-004409,ORD-013859,credit_card,,5453.2
PAY-004410,ORD-010712,credit_card,4,7680.19
PAY-004411,ORD-006782,voucher,1,2650.07
PAY-004412,ORD-000918,voucher,1,5913.5
PAY-004413,ORD-010423,voucher,1,6756.13
PAY-004414,ORD-012083,debit_card,1,4641.89
PAY-004415,ORD-011174,debit_card,1,6381.18
PAY-004416,ORD-004872,voucher,1,5551.5
PAY-004417,ORD-012732,voucher,1,3027.4
PAY-004418,ORD-002406,voucher,1,2444.91
PAY-004419,ORD-013848,boleto,1,7504.0
PAY-004420,ORD-012010,debit_card,1,4520.22
PAY-004421,ORD-011584,credit_card,5,6688.8
PAY-004422,ORD-007900,debit_card,1,593.75
PAY-004423,ORD-000234,voucher,1,1721.29
PAY-004424,ORD-011681,credit_card,3,1684.55
PAY-004425,ORD-008968,debit_card,1,1147.72
PAY-004426,ORD-014714,credit_card,8,1437.52
PAY-004427,ORD-011994,voucher,1,610.28
PAY-004428,ORD-007841,debit_card,1,4074.97
PAY-004429,ORD-014777,voucher,1,4334.27
PAY-004430,ORD-006970,credit_card,12,2269.56
PAY-004431,ORD-001450,debit_card,1,6539.08
PAY-004432,ORD-006054,debit_card,1,847.79
PAY-004433,ORD-003020,voucher,1,3382.64
PAY-004434,ORD-007061,voucher,1,736.66
PAY-004435,ORD-004052,credit_card,5,817.52
PAY-004436,ORD-010998,debit_card,1,685.84
PAY-004437,ORD-005787,voucher,1,1301.49
PAY-004438,ORD-010076,debit_card,1,7686.71
PAY-004439,ORD-003639,voucher,1,7999.39
PAY-004440,ORD-005966,boleto,1,6902.42
PAY-004441,ORD-002670,,1,2508.68
PAY-004442,ORD-003585,voucher,1,7725.79
PAY-004443,ORD-010345,boleto,1,2488.44
PAY-004444,ORD-009284,voucher,1,2660.02
PAY-004445,ORD-004856,credit_card,8,7621.94
PAY-004446,ORD-008590,credit_card,10,2742.75
PAY-004447,ORD-001973,credit_card,8,962.07
PAY-004448,ORD-006699,debit_card,1,6365.52
PAY-004449,ORD-011098,voucher,1,6951.25
PAY-004450,ORD-003260,debit_card,1,6000.14
PAY-004451,ORD-000749,voucher,1,4846.71
PAY-004452,ORD-007648,credit_card,7,4873.81
PAY-004453,ORD-005045,credit_card,6,4965.61
PAY-004454,ORD-000425,boleto,1,5837.29
PAY-004455,ORD-005129,debit_card,1,4282.76
PAY-004456,ORD-011412,credit_card,7,2876.81
PAY-004457,ORD-013971,boleto,1,5255.3
PAY-004458,ORD-013992,credit_card,8,2832.92
PAY-004459,ORD-011590,boleto,1,5684.28
PAY-004460,ORD-005893,debit_card,1,6850.44
PAY-004461,ORD-012872,boleto,1,1117.12
PAY-004462,ORD-003279,debit_card,1,5018.45
PAY-004463,ORD-003244,boleto,1,6437.19
PAY-004464,ORD-002439,voucher,1,4574.49
PAY-004465,ORD-007830,voucher,1,356.66
PAY-004466,ORD-009013,voucher,1,4435.03
PAY-004467,ORD-004325,credit_card,11,-124.49
PAY-004468,ORD-000105,debit_card,1,4271.75
PAY-004469,ORD-005534,voucher,1,2733.21
PAY-004470,ORD-012845,boleto,1,2685.93
PAY-004471,ORD-010139,boleto,1,3243.16
PAY-004472,ORD-002634,debit_card,1,5484.76
PAY-004473,ORD-006130,credit_card,8,2524.93
PAY-004474,ORD-011944,boleto,1,7687.94
PAY-004475,ORD-004445,voucher,1,6097.04
PAY-004476,ORD-002407,boleto,1,4249.28
PAY-004477,ORD-006461,debit_card,1,7722.16
PAY-004478,ORD-004548,voucher,1,6360.33
PAY-004479,ORD-014153,boleto,1,1357.17
PAY-004480,ORD-007041,boleto,1,207.07
PAY-004481,ORD-005488,voucher,1,-193.8
PAY-004482,ORD-012002,voucher,1,1933.75
PAY-004483,ORD-002176,voucher,1,5026.2
PAY-004484,ORD-010625,boleto,1,1417.17
PAY-004485,ORD-004085,boleto,1,7578.51
PAY-004486,ORD-007604,,1,274.02
PAY-004487,ORD-005828,voucher,1,4656.32
PAY-004488,ORD-013129,credit_card,5,7564.07
PAY-004489,ORD-010414,debit_card,1,7943.56
PAY-004490,ORD-003655,voucher,1,980.59
PAY-004491,ORD-002468,debit_card,1,673.61
PAY-004492,ORD-007078,debit_card,1,2134.98
PAY-004493,ORD-006044,voucher,1,4094.26
PAY-004494,ORD-011842,boleto,1,2776.07
PAY-004495,ORD-003674,boleto,1,3513.34
PAY-004496,ORD-003154,debit_card,1,5323.5
PAY-004497,ORD-011080,debit_card,1,1045.25
PAY-004498,ORD-000298,boleto,1,1389.53
PAY-004499,ORD-004735,boleto,1,6169.3
PAY-004500,ORD-012787,debit_card,1,5724.43
PAY-004501,ORD-006324,voucher,1,2355.15
PAY-004502,ORD-013969,credit_card,6,3346.37
PAY-004503,ORD-004678,voucher,1,5760.49
PAY-004504,ORD-010091,debit_card,1,5507.65
PAY-004505,ORD-012410,debit_card,1,3657.51
PAY-004506,ORD-001055,boleto,1,631.33
PAY-004507,ORD-008928,credit_card,9,2398.72
PAY-004508,ORD-003182,debit_card,1,4752.92
PAY-004509,ORD-009590,debit_card,1,236.29
PAY-004510,ORD-005304,debit_card,1,3616.97
PAY-004511,ORD-011030,debit_card,1,1648.59
PAY-004512,ORD-014477,credit_card,4,6927.1
PAY-004513,ORD-006421,boleto,1,415.64
PAY-004514,ORD-010098,boleto,1,2966.68
PAY-004515,ORD-009345,boleto,1,6135.14
PAY-004516,ORD-007523,voucher,1,1372.76
PAY-004517,ORD-012833,boleto,1,1704.27
PAY-004518,ORD-001431,credit_card,6,3263.77
PAY-004519,ORD-005802,voucher,1,4476.93
PAY-004520,ORD-011626,credit_card,2,7433.78
PAY-004521,ORD-013946,voucher,1,7657.46
PAY-004522,ORD-007376,voucher,1,5659.85
PAY-004523,ORD-004996,credit_card,5,6554.05
PAY-004524,ORD-011928,boleto,1,1733.71
PAY-004525,ORD-006277,debit_card,1,2198.48
PAY-004526,ORD-011834,debit_card,1,1789.56
PAY-004527,ORD-008929,credit_card,8,2887.18
PAY-004528,ORD-001497,boleto,1,3898.65
PAY-004529,ORD-005165,boleto,1,5606.29
PAY-004530,ORD-011356,debit_card,1,7089.95
PAY-004531,ORD-001038,credit_card,8,5328.31
PAY-004532,ORD-003532,voucher,1,7379.37
PAY-004533,ORD-004324,debit_card,1,1495.6
PAY-004534,ORD-002429,voucher,1,70.72
PAY-004535,ORD-004724,credit_card,9,4936.33
PAY-004536,ORD-011681,voucher,1,2447.2
PAY-004537,ORD-000597,debit_card,1,2452.34
PAY-004538,ORD-012897,boleto,1,7301.3
PAY-004539,ORD-004709,debit_card,1,4099.6
PAY-004540,ORD-011807,boleto,1,7753.41
PAY-004541,ORD-005694,boleto,1,931.29
PAY-004542,ORD-001884,voucher,1,-368.29
PAY-004543,ORD-010470,debit_card,1,1599.0
PAY-004544,ORD-006319,voucher,1,7749.56
PAY-004545,ORD-014470,credit_card,11,3571.22
PAY-004546,ORD-001113,credit_card,5,1113.21
PAY-004547,ORD-004954,boleto,1,3721.03
PAY-004548,ORD-009494,boleto,1,1372.76
PAY-004549,ORD-001369,bitcoin,1,2467.98
PAY-004550,ORD-004542,boleto,1,6481.48
PAY-004551,ORD-014096,debit_card,1,3815.46
PAY-004552,ORD-001324,voucher,1,7093.09
PAY-004553,ORD-014483,boleto,1,4504.82
PAY-004554,ORD-014445,boleto,1,2375.55
PAY-004555,ORD-006011,debit_card,1,4369.77
PAY-004556,ORD-000871,credit_card,4,5790.23
PAY-004557,ORD-012222,boleto,1,7187.58
PAY-004558,ORD-008746,voucher,1,7639.92
PAY-004559,ORD-013620,voucher,1,7967.29
PAY-004560,ORD-014225,credit_card,7,2342.06
PAY-004561,ORD-005602,boleto,1,730.37
PAY-004562,ORD-005459,boleto,1,4620.1
PAY-004563,ORD-013802,credit_card,7,6390.99
PAY-004564,ORD-007667,credit_card,4,4874.89
PAY-004565,ORD-009057,debit_card,,4486.8
PAY-004566,ORD-009781,boleto,1,1040.06
PAY-004567,ORD-007474,credit_card,10,6996.61
PAY-004568,ORD-004917,credit_card,12,1749.52
PAY-004569,ORD-008678,debit_card,1,3505.94
PAY-004570,ORD-012985,voucher,1,946.88
PAY-004571,ORD-008807,boleto,1,4474.9
PAY-004572,ORD-005340,voucher,1,4146.13
PAY-004573,ORD-007103,credit_card,6,2749.95
