review_id,order_id,score,title,comment,created_at
REV-002164,ORD-009595,5,Recomendado,Recomendado,2021-09-16 15:55:00
REV-002165,ORD-010777,2,Muy bueno,Muy bueno,2021-12-22 02:16:00
REV-002166,ORD-939325,3,Malo,,2023-01-10 16:05:00
REV-000060,ORD-005324,5,Excelente producto,Excelente producto,2022-01-13 20:02:00
REV-002168,ORD-005519,0,Excelente producto,Excelente producto,2023-07-27 12:07:00
REV-002169,ORD-009427,5,Llego roto,Llego roto,2022-02-27 09:07:00
REV-002170,ORD-008610,3,Llego roto,,2021-05-17 00:57:00
REV-002171,ORD-014554,-1,Regular,Regular,2021-04-14 12:07:00
REV-002172,ORD-010193,2,No lo recomiendo,No lo recomiendo,2022-12-10 23:45:00
REV-002173,ORD-013880,1,No lo recomiendo,No lo recomiendo,2022-12-13 21:15:00
REV-002174,ORD-005722,1,,,2022-12-07 01:58:00
REV-002175,ORD-009689,5,OK,OK,2023-09-13 11:00:00
REV-002176,ORD-002653,4,Buena calidad,Buena calidad,2021-06-18 16:50:00
REV-002177,ORD-006293,3,,,2023-06-25 00:50:00
REV-002178,ORD-000149,1,Recomendado,Recomendado,2024-02-25 18:11:00
REV-002179,ORD-006327,3,,,2023-05-03 07:20:00
REV-002180,ORD-014700,4,OK,,2023-02-26 07:24:00
REV-002181,ORD-003971,4,OK,OK,2024-06-28 05:36:00
REV-002182,ORD-003850,4,Mejor de lo esperado,Mejor de lo esperado,2023-07-21 03:29:00
REV-002183,ORD-009016,3,Regular,Regular,2023-10-17 14:31:00
REV-002184,ORD-008175,2,Pesimo,Pesimo,2022-11-01 01:13:00
REV-002185,ORD-001623,3,,,2023-11-16 00:29:00
REV-002186,ORD-001217,2,No lo recomiendo,,2022-07-24 15:14:00
REV-002187,ORD-008131,3,No lo recomiendo,No lo recomiendo,2023-03-24 15:05:00
REV-002188,ORD-014343,5,,,2021-03-23 23:42:00
REV-002189,ORD-013718,1,Regular,,2024-05-27 17:11:00
REV-002190,ORD-008558,2,OK,OK,2021-06-05 10:22:00
REV-002191,ORD-009017,3,Excelente producto,,2023-06-26 15:44:00
REV-002192,ORD-009582,3,Buena calidad,Buena calidad,2022-07-19 05:17:00
REV-002193,ORD-006989,3,Excelente producto,Excelente producto,2022-06-27 23:16:00
REV-002194,ORD-009767,4,Pesimo,,2022-08-05 23:17:00
REV-002195,ORD-004614,5,Excelente producto,,2022-11-24 14:28:00
REV-002196,ORD-013072,2,Buena calidad,Buena calidad,2021-08-27 19:35:00
REV-002197,ORD-000868,5,Regular,Regular,2022-07-26 23:36:00
REV-002198,ORD-911768,4,No lo recomiendo,,2022-08-26 20:40:00
REV-002199,ORD-006744,3,OK,,2022-11-14 00:17:00
REV-002200,ORD-004245,4,Muy bueno,Muy bueno,2023-07-12 10:23:00
REV-002201,ORD-011121,4,No lo recomiendo,No lo recomiendo,2023-11-11 01:21:00
REV-002202,ORD-008410,5,OK,OK,2022-07-23 15:21:00
REV-002203,ORD-003095,2,Muy bueno,Muy bueno,2021-04-03 18:43:00
REV-002204,ORD-004235,1,Regular,Regular,2023-09-02 05:06:00
REV-002205,ORD-014751,5,OK,,2021-07-18 00:49:00
REV-002206,ORD-012808,1,OK,OK,2024-04-01 09:34:00
REV-002207,ORD-008463,3,,,2024-03-15 03:00:00
REV-002208,ORD-008007,2,Buena calidad,,2023-07-20 00:58:00
REV-002209,ORD-012613,1,No lo recomiendo,No lo recomiendo,2023-05-19 17:42:00
REV-002210,ORD-000469,5,Cumple expectativas,Cumple expectativas,2022-05-15 18:54:00
REV-002211,ORD-010544,1,Mejor de lo esperado,Mejor de lo esperado,2022-06-04 04:12:00
REV-002212,ORD-000770,4,Malo,,2021-05-04 03:46:00
REV-002213,ORD-013328,1,OK,OK,2022-06-19 09:39:00
REV-002214,ORD-008326,3,Cumple expectativas,Cumple expectativas,2024-03-16 15:58:00
REV-002215,ORD-013107,1,OK,,2022-03-30 00:02:00
REV-002216,ORD-003430,5,,,2021-11-14 06:04:00
REV-002217,ORD-008501,5,OK,OK,2021-05-14 22:33:00
REV-002218,ORD-000514,2,Excelente producto,,2023-08-23 19:53:00
REV-001459,ORD-008104,1,Llego roto,Llego roto,2021-06-17 08:20:00
REV-002220,ORD-014465,3,Regular,,2023-03-06 22:10:00
REV-002221,ORD-005821,4,Excelente producto,Excelente producto,2022-02-07 09:08:00
REV-002222,ORD-012839,1,No lo recomiendo,No lo recomiendo,2021-09-14 09:59:00
REV-002223,ORD-006804,5,Cumple expectativas,Cumple expectativas,2022-11-22 01:09:00
REV-002224,ORD-005574,1,OK,OK,2023-06-30 22:09:00
REV-002225,ORD-982334,4,Mejor de lo esperado,,2022-12-12 18:18:00
REV-002226,ORD-005781,2,Recomendado,,2022-09-15 01:56:00
REV-002227,ORD-912547,3,Mejor de lo esperado,Mejor de lo esperado,2021-09-11 23:40:00
REV-002228,ORD-003367,3,Regular,Regular,2024-06-18 21:41:00
REV-002229,ORD-012833,2,Mejor de lo esperado,,2021-06-13 20:05:00
REV-002230,ORD-010383,6,Excelente producto,Excelente producto,2021-05-08 22:15:00
REV-002231,ORD-007643,1,,,2023-04-19 21:17:00
REV-002232,ORD-011931,1,Cumple expectativas,Cumple expectativas,2022-07-21 05:23:00
REV-002233,ORD-002273,2,Excelente producto,Excelente producto,2024-04-10 09:33:00
REV-002234,ORD-953132,4,Malo,Malo,2023-09-07 00:10:00
REV-002235,ORD-006778,3,Excelente producto,Excelente producto,2024-01-05 12:24:00
REV-002236,ORD-006025,2,Regular,Regular,2023-01-15 10:48:00
REV-002237,ORD-012482,4,Buena calidad,Buena calidad,2021-03-31 09:22:00
REV-002238,ORD-011434,5,Mejor de lo esperado,Mejor de lo esperado,2023-05-26 22:06:00
REV-002239,ORD-001744,3,Regular,Regular,2023-02-10 22:39:00
REV-002240,ORD-014326,1,No lo recomiendo,No lo recomiendo,2022-12-23 06:49:00
REV-002241,ORD-014982,5,Pesimo,Pesimo,2023-02-24 04:21:00
REV-002242,ORD-013187,5,OK,OK,2021-03-13 04:59:00
REV-002243,ORD-012998,5,Malo,Malo,2021-09-16 01:13:00
REV-002244,ORD-001805,1,Muy bueno,Muy bueno,2022-08-01 23:24:00
REV-002245,ORD-012644,2,Mejor de lo esperado,,2022-09-17 00:04:00
REV-002246,ORD-005543,-1,,,2022-08-30 07:29:00
REV-002247,ORD-000250,5,Pesimo,Pesimo,2022-09-16 17:05:00
REV-002248,ORD-000788,2,Mejor de lo esperado,Mejor de lo esperado,2021-06-16 00:08:00
REV-002249,ORD-004727,4,Muy bueno,Muy bueno,2023-01-11 17:56:00
REV-002250,ORD-009988,5,Excelente producto,,2024-03-03 22:58:00
REV-002251,ORD-001527,3,Pesimo,Pesimo,2021-09-02 04:01:00
REV-002252,ORD-010951,2,Muy bueno,Muy bueno,2022-06-19 12:12:00
REV-002253,ORD-006338,3,No lo recomiendo,,2021-05-27 13:47:00
REV-002254,ORD-012642,5,Malo,,2022-06-22 07:22:00
REV-002255,ORD-014928,5,No lo recomiendo,No lo recomiendo,2021-10-17 23:32:00
REV-002256,ORD-010606,3,No lo recomiendo,No lo recomiendo,2023-10-21 08:20:00
REV-002257,ORD-009161,3,Muy bueno,,2022-04-23 13:26:00
REV-002258,ORD-008465,1,OK,,2024-01-21 21:49:00
REV-002259,ORD-006854,5,,,2023-07-04 00:27:00
REV-002260,ORD-000970,2,OK,OK,2023-07-07 11:55:00
REV-002261,ORD-004215,5,Excelente producto,Excelente producto,2021-04-28 12:10:00
REV-002262,ORD-014021,2,No lo recomiendo,No lo recomiendo,2022-12-20 13:13:00
REV-002263,ORD-006133,4,Malo,Malo,2023-07-10 13:35:00
REV-002264,ORD-009327,3,,,2021-10-01 00:51:00
REV-002265,ORD-002257,3,Muy bueno,Muy bueno,2022-10-29 19:41:00
REV-002266,ORD-009987,1,Malo,Malo,2022-09-17 06:55:00
REV-002267,ORD-012909,3,Muy bueno,Muy bueno,2023-01-26 00:39:00
REV-002268,ORD-009586,2,Mejor de lo esperado,,2021-05-19 22:47:00
REV-002269,ORD-003984,3,Mejor de lo esperado,Mejor de lo esperado,2024-05-14 04:09:00
REV-002270,ORD-003540,2,Mejor de lo esperado,,2024-02-20 03:51:00
REV-002271,ORD-003373,3,Mejor de lo esperado,,2023-06-24 08:48:00
REV-002272,ORD-002941,1,,,2023-06-25 23:14:00
REV-002273,ORD-013968,3,Muy bueno,,2024-03-02 22:55:00
REV-002274,ORD-004263,1,Cumple expectativas,Cumple expectativas,2022-02-28 15:18:00
REV-002275,ORD-010321,4,Pesimo,Pesimo,2022-04-14 09:55:00
REV-002276,ORD-009535,4,Pesimo,Pesimo,2022-09-12 15:05:00
REV-002277,ORD-014922,4,Excelente producto,Excelente producto,2024-01-13 12:08:00
REV-002278,ORD-010785,1,Buena calidad,,2022-08-12 15:39:00
REV-002279,ORD-002136,2,Recomendado,,2023-08-23 07:43:00
REV-002280,ORD-014640,4,Cumple expectativas,,2024-05-14 11:52:00
REV-002281,ORD-013202,2,Buena calidad,,2023-10-19 04:50:00
REV-002282,ORD-005443,5,Buena calidad,Buena calidad,2022-09-26 20:27:00
REV-002283,ORD-010078,4,,,2022-02-16 21:22:00
REV-002284,ORD-014866,10,Excelente producto,Excelente producto,2024-01-20 02:43:00
REV-002285,ORD-010870,5,,,2023-09-22 05:49:00
REV-002286,ORD-014517,5,,,2021-04-23 03:15:00
REV-002287,ORD-006683,5,Buena calidad,Buena calidad,2021-11-06 19:59:00
REV-002288,ORD-011748,3,,,2024-01-27 21:36:00
REV-002289,ORD-000792,2,Mejor de lo esperado,,2024-01-23 08:31:00
REV-002290,ORD-003736,3,Llego roto,,2022-09-11 02:59:00
REV-002291,ORD-008979,5,Cumple expectativas,,2023-06-12 06:57:00
REV-002292,ORD-006737,5,OK,,2023-03-13 19:40:00
REV-002293,ORD-008284,1,Recomendado,,2021-09-22 23:37:00
REV-002294,ORD-958908,2,Mejor de lo esperado,Mejor de lo esperado,2022-03-06 11:55:00
REV-002295,ORD-000380,3,Muy bueno,Muy bueno,2022-11-14 15:37:00
REV-002296,ORD-010305,5,,,2022-10-16 16:05:00
REV-002297,ORD-013594,1,Malo,,2023-11-20 19:17:00
REV-002298,ORD-014776,4,Mejor de lo esperado,Mejor de lo esperado,2023-06-02 01:14:00
REV-002299,ORD-001034,4,Regular,Regular,2021-02-10 09:49:00
REV-002300,ORD-012360,2,No lo recomiendo,,2023-11-05 10:02:00
REV-002301,ORD-011298,4,No lo recomiendo,,2021-06-10 22:08:00
REV-002302,ORD-004321,5,Llego roto,,2022-07-14 03:38:00
REV-002303,ORD-012671,4,Malo,Malo,2021-09-09 16:52:00
REV-002304,ORD-001848,2,Llego roto,Llego roto,2023-12-23 04:15:00
REV-002305,ORD-002676,2,Recomendado,Recomendado,2022-05-16 05:37:00
REV-002306,ORD-001724,3,Mejor de lo esperado,Mejor de lo esperado,2023-11-20 13:15:00
REV-002307,ORD-004604,5,,,2021-10-25 21:40:00
REV-002308,ORD-009337,3,Malo,,2022-11-25 18:31:00
REV-001129,ORD-002643,1,Regular,Regular,2023-08-31 21:13:00
REV-002310,ORD-013397,5,Regular,Regular,2021-06-11 06:56:00
REV-002311,ORD-001338,4,Recomendado,Recomendado,2022-12-11 01:57:00
REV-002312,ORD-013529,2,Excelente producto,Excelente producto,2021-12-11 19:18:00
REV-002313,ORD-006963,5,OK,OK,2022-08-16 12:23:00
REV-002314,ORD-009435,2,Regular,,2022-02-23 08:38:00
REV-002315,ORD-001078,3,Regular,Regular,2022-07-14 14:27:00
REV-002316,ORD-000048,2,Pesimo,,2023-04-02 12:27:00
REV-002317,ORD-009594,3,Muy bueno,Muy bueno,2022-01-14 12:22:00
REV-002318,ORD-000325,3,Pesimo,Pesimo,2021-05-07 02:35:00
REV-002319,ORD-000700,5,Cumple expectativas,Cumple expectativas,2023-08-12 06:20:00
REV-002320,ORD-003174,3,Malo,,2022-01-24 14:21:00
REV-002321,ORD-005165,3,No lo recomiendo,No lo recomiendo,2022-01-30 23:20:00
REV-002322,ORD-005193,1,Regular,Regular,2021-07-27 14:40:00
REV-002323,ORD-000920,4,,,2023-12-12 15:06:00
REV-002324,ORD-000004,4,OK,,2023-04-25 23:58:00
REV-002325,ORD-008958,2,Muy bueno,,2022-12-20 13:00:00
REV-002326,ORD-004492,2,No lo recomiendo,No lo recomiendo,2024-06-01 12:08:00
REV-002327,ORD-005468,10,Pesimo,,2022-12-09 23:33:00
REV-002328,ORD-000610,5,No lo recomiendo,,2023-06-23 01:37:00
REV-002329,ORD-009055,4,Mejor de lo esperado,,2022-07-03 11:31:00
REV-002330,ORD-000971,4,Pesimo,,2023-08-06 19:37:00
REV-002331,ORD-001581,2,Muy bueno,Muy bueno,2022-02-22 12:28:00
REV-002332,ORD-001819,5,,,2023-08-22 06:53:00
REV-002333,ORD-007878,1,Regular,,2021-09-14 06:02:00
REV-002334,ORD-003449,4,Buena calidad,Buena calidad,2023-05-20 18:58:00
REV-002335,ORD-008256,5,Malo,,2022-12-01 12:41:00
REV-002336,ORD-011049,5,Cumple expectativas,Cumple expectativas,2022-06-28 16:16:00
REV-002337,ORD-001067,1,Malo,,2021-03-22 20:49:00
REV-002338,ORD-004308,1,Excelente producto,,2024-01-02 09:53:00
REV-002339,ORD-012729,5,OK,,2023-03-01 21:51:00
REV-002340,ORD-013237,4,Malo,Malo,2021-04-12 05:55:00
REV-002341,ORD-011785,2,Muy bueno,Muy bueno,2023-07-13 13:33:00
REV-002342,ORD-004385,3,OK,OK,2023-04-11 18:06:00
REV-002343,ORD-007528,2,Pesimo,Pesimo,2022-07-12 12:17:00
REV-002344,ORD-005963,3,Muy bueno,Muy bueno,2021-07-10 00:38:00
REV-002345,ORD-007716,4,Muy bueno,,2021-05-22 09:13:00
REV-002346,ORD-001681,5,OK,,2022-12-03 04:06:00
REV-002347,ORD-001857,3,Llego roto,Llego roto,2024-03-11 10:41:00
REV-002348,ORD-002509,4,Pesimo,,2022-06-28 20:14:00
REV-002349,ORD-006729,5,Malo,Malo,2024-04-29 10:50:00
REV-002350,ORD-004808,3,Regular,Regular,2021-06-15 15:58:00
REV-002351,ORD-007210,3,Recomendado,Recomendado,2021-11-30 21:42:00
REV-002352,ORD-012953,5,Llego roto,,2022-12-16 18:50:00
REV-002353,ORD-004559,2,Cumple expectativas,,2021-03-06 02:17:00
REV-002354,ORD-000187,4,Regular,Regular,2023-02-06 01:08:00
REV-002355,ORD-004563,3,No lo recomiendo,,2021-12-07 18:52:00
REV-002356,ORD-012244,4,Regular,Regular,2021-09-28 02:52:00
REV-002357,ORD-011998,1,OK,OK,2022-03-07 04:49:00
REV-002358,ORD-013485,1,Recomendado,Recomendado,2021-04-28 02:29:00
REV-002359,ORD-012078,5,Recomendado,Recomendado,2022-10-21 18:08:00
REV-002360,ORD-006936,4,Regular,,2023-09-09 23:28:00
REV-002361,ORD-012464,5,Buena calidad,,2021-12-30 23:52:00
REV-002362,ORD-008349,5,Excelente producto,Excelente producto,2023-06-10 09:35:00
REV-002363,ORD-003295,4,Regular,,2023-08-01 12:55:00
REV-002364,ORD-000947,4,Pesimo,Pesimo,2022-01-09 23:09:00
REV-002365,ORD-008545,4,,,2021-03-24 19:46:00
REV-002366,ORD-000801,5,Buena calidad,,2023-05-22 16:00:00
REV-002367,ORD-002061,10,Recomendado,Recomendado,2023-05-23 12:28:00
REV-002368,ORD-004798,2,No lo recomiendo,No lo recomiendo,2021-03-14 03:23:00
REV-002369,ORD-009957,2,Pesimo,,2021-03-31 02:13:00
REV-002370,ORD-006128,1,Muy bueno,Muy bueno,2021-12-23 06:27:00
REV-002371,ORD-009182,3,No lo recomiendo,,2023-03-23 12:38:00
REV-002372,ORD-008400,3,Pesimo,Pesimo,2022-07-16 13:07:00
REV-002373,ORD-008867,5,Regular,,2022-05-16 19:16:00
REV-002374,ORD-011885,4,,,2024-06-03 09:22:00
REV-002375,ORD-004236,3,Regular,Regular,2023-05-27 02:38:00
REV-002376,ORD-005283,4,,,2023-09-11 01:54:00
REV-002377,ORD-013617,5,Llego roto,Llego roto,2023-11-25 23:58:00
REV-002378,ORD-012234,3,Muy bueno,Muy bueno,2021-03-23 21:45:00
REV-001830,ORD-013172,1,Malo,Malo,2024-02-19 07:59:00
REV-002380,ORD-003864,4,Buena calidad,,2024-02-16 18:41:00
REV-002381,ORD-010781,2,Pesimo,,2022-06-22 00:46:00
REV-002382,ORD-010936,1,Muy bueno,,2021-10-14 23:20:00
REV-002383,ORD-008750,5,Llego roto,Llego roto,2023-01-16 18:21:00
REV-002384,ORD-010118,1,Malo,Malo,2021-08-25 05:03:00
REV-002385,ORD-006308,1,,,2023-11-14 18:11:00
REV-002386,ORD-006067,3,Recomendado,,2022-02-25 11:20:00
REV-002387,ORD-006345,5,Muy bueno,,2021-05-17 05:50:00
REV-002388,ORD-011723,1,Cumple expectativas,Cumple expectativas,2021-10-11 02:49:00
REV-002389,ORD-007233,2,,,2022-07-01 16:28:00
REV-002390,ORD-001516,5,Regular,,2022-08-27 21:58:00
REV-002391,ORD-000832,1,Cumple expectativas,Cumple expectativas,2021-04-21 04:30:00
REV-002392,ORD-014376,3,No lo recomiendo,No lo recomiendo,2023-06-16 03:25:00
REV-002393,ORD-004663,2,Llego roto,Llego roto,2021-03-17 22:57:00
REV-002394,ORD-012253,1,Regular,Regular,2021-08-07 06:05:00
REV-002395,ORD-009514,2,,,2021-08-06 16:48:00
REV-002396,ORD-006579,2,Llego roto,Llego roto,2022-11-29 11:51:00
REV-002397,ORD-000195,1,Malo,,2021-09-29 17:24:00
REV-002398,ORD-003137,3,Malo,Malo,2021-12-17 05:25:00
REV-002399,ORD-002071,4,Excelente producto,Excelente producto,2022-02-25 10:51:00
REV-002400,ORD-002192,5,Buena calidad,,2021-12-02 02:05:00
REV-002401,ORD-012153,5,Regular,Regular,2023-05-10 17:38:00
REV-002402,ORD-006767,2,,,2023-12-26 11:34:00
REV-002403,ORD-998292,1,Recomendado,Recomendado,2022-04-06 01:00:00
REV-002404,ORD-009489,3,Regular,,2022-01-10 20:09:00
REV-002405,ORD-009023,5,Buena calidad,Buena calidad,2023-09-04 11:14:00
REV-002406,ORD-003230,5,Buena calidad,Buena calidad,2021-04-19 15:40:00
REV-002407,ORD-007811,3,Buena calidad,,2023-08-14 04:57:00
REV-002408,ORD-001570,4,Recomendado,Recomendado,2023-09-20 05:05:00
REV-002409,ORD-003398,1,Recomendado,Recomendado,2021-02-19 18:29:00
REV-002410,ORD-005053,2,Cumple expectativas,,2024-02-25 21:22:00
REV-002411,ORD-002667,5,Regular,Regular,2024-05-17 21:17:00
REV-002412,ORD-005206,2,No lo recomiendo,No lo recomiendo,2024-02-02 05:17:00
REV-002413,ORD-013749,1,Cumple expectativas,Cumple expectativas,2021-07-26 11:08:00
REV-002414,ORD-010498,4,Recomendado,Recomendado,2023-07-03 02:24:00
REV-002415,ORD-005707,3,Buena calidad,Buena calidad,2024-02-24 18:37:00
REV-002416,ORD-008417,3,Pesimo,Pesimo,2022-02-08 13:22:00
REV-002417,ORD-009430,2,OK,,2023-03-06 10:06:00
REV-002418,ORD-006755,1,Pesimo,Pesimo,2023-08-06 07:03:00
REV-002419,ORD-005048,1,Buena calidad,,2023-01-07 12:31:00
REV-002420,ORD-004179,3,Malo,Malo,2023-11-23 01:32:00
REV-002421,ORD-008997,5,Llego roto,,2023-09-04 23:14:00
REV-002422,ORD-012299,1,Regular,Regular,2022-05-31 19:56:00
REV-002423,ORD-008855,-1,Recomendado,Recomendado,2022-10-20 08:51:00
REV-002424,ORD-001186,5,OK,,2023-09-10 17:55:00
REV-002425,ORD-010290,4,Excelente producto,,2021-12-17 20:25:00
REV-002426,ORD-006988,3,Excelente producto,Excelente producto,2024-03-26 23:56:00
REV-002427,ORD-000153,5,Cumple expectativas,Cumple expectativas,2022-12-23 02:34:00
REV-002428,ORD-011737,1,Malo,Malo,2023-05-27 01:21:00
REV-002429,ORD-010206,5,Malo,Malo,2023-10-10 08:23:00
REV-002430,ORD-002081,2,Mejor de lo esperado,Mejor de lo esperado,2022-06-09 16:20:00
REV-002431,ORD-000561,3,Mejor de lo esperado,,2021-02-18 21:18:00
REV-002432,ORD-006872,4,No lo recomiendo,No lo recomiendo,2022-03-16 10:33:00
REV-002433,ORD-003294,1,Regular,Regular,2022-10-18 17:40:00
REV-002434,ORD-008131,2,Recomendado,,2024-05-29 02:25:00
REV-002435,ORD-987193,3,Regular,Regular,2021-02-26 00:38:00
REV-002436,ORD-004467,2,Cumple expectativas,,2023-03-21 10:40:00
REV-002437,ORD-009436,3,Excelente producto,,2021-10-26 06:37:00
REV-002438,ORD-009205,4,Regular,,2021-05-18 05:49:00
REV-002439,ORD-001949,2,Recomendado,Recomendado,2021-12-19 08:13:00
REV-002440,ORD-007079,2,Recomendado,Recomendado,2021-03-05 05:27:00
REV-002441,ORD-011215,5,Llego roto,Llego roto,2022-09-05 22:30:00
REV-002442,ORD-012955,5,Regular,,2022-05-17 16:00:00
REV-002443,ORD-009350,5,Muy bueno,Muy bueno,2022-11-07 22:02:00
REV-002444,ORD-014638,2,Pesimo,,2022-08-04 16:44:00
REV-002445,ORD-009630,2,Regular,,2021-06-16 20:54:00
REV-002446,ORD-002443,1,Malo,Malo,2022-08-09 10:09:00
REV-002447,ORD-004608,2,Cumple expectativas,Cumple expectativas,2023-04-06 18:51:00
REV-002448,ORD-001690,1,Mejor de lo esperado,,2021-10-02 18:36:00
REV-002449,ORD-014197,5,OK,OK,2021-12-20 19:28:00
REV-002450,ORD-002327,5,Buena calidad,Buena calidad,2021-09-27 21:13:00
REV-002451,ORD-008968,3,No lo recomiendo,,2023-02-08 11:18:00
REV-002452,ORD-005533,1,Recomendado,,2022-07-27 20:26:00
REV-002453,ORD-013273,2,,,2022-03-18 04:24:00
REV-002454,ORD-000128,1,Pesimo,Pesimo,2024-02-11 01:16:00
REV-002455,ORD-013899,4,Buena calidad,,2024-02-29 14:20:00
REV-002456,ORD-001345,1,Excelente producto,Excelente producto,2022-03-02 14:09:00
REV-002457,ORD-014614,2,Regular,Regular,2021-11-08 10:59:00
REV-002458,ORD-003221,3,No lo recomiendo,No lo recomiendo,2022-03-07 19:54:00
REV-002459,ORD-008967,4,,,2021-11-03 13:42:00
REV-002460,ORD-007524,,,,2023-07-10 05:20:00
REV-002461,ORD-011948,-1,Buena calidad,,2024-01-24 21:18:00
REV-002462,ORD-014968,2,Pesimo,,2021-12-20 21:36:00
REV-002463,ORD-002627,4,Pesimo,Pesimo,2021-07-31 13:32:00
REV-002464,ORD-013901,1,Excelente producto,Excelente producto,2024-01-14 21:10:00
REV-002465,ORD-004198,3,Recomendado,Recomendado,2021-07-30 13:44:00
REV-002466,ORD-013617,1,Excelente producto,Excelente producto,2023-03-18 20:48:00
REV-002467,ORD-002182,5,Cumple expectativas,Cumple expectativas,2023-03-15 21:04:00
REV-002468,ORD-000774,4,Mejor de lo esperado,Mejor de lo esperado,2024-06-17 03:52:00
REV-002469,ORD-006831,3,Regular,Regular,2022-04-24 04:47:00
REV-002470,ORD-009677,3,Excelente producto,,2024-03-16 16:33:00
REV-002471,ORD-009181,3,Regular,Regular,2021-08-24 17:05:00
REV-002472,ORD-008075,3,Cumple expectativas,,2022-11-29 02:56:00
REV-002473,ORD-014999,3,Llego roto,,2024-05-20 18:02:00
REV-002474,ORD-006350,1,OK,,2023-02-11 15:38:00
REV-002475,ORD-006403,4,Cumple expectativas,Cumple expectativas,2022-06-23 06:23:00
REV-002476,ORD-008116,2,Excelente producto,Excelente producto,2024-04-13 03:55:00
REV-002477,ORD-011062,3,Recomendado,Recomendado,2023-02-19 16:55:00
REV-002478,ORD-004647,1,Malo,,2023-03-06 19:48:00
REV-002479,ORD-003146,5,Malo,,2023-06-10 21:56:00
REV-002480,ORD-007088,1,,,2024-04-17 22:39:00
REV-002481,ORD-008776,5,Recomendado,Recomendado,2021-07-05 07:56:00
REV-002482,ORD-009019,3,Excelente producto,Excelente producto,2021-08-18 00:34:00
REV-002483,ORD-002951,5,Excelente producto,Excelente producto,2023-01-04 07:53:00
REV-002484,ORD-003322,3,Buena calidad,Buena calidad,2022-02-17 22:31:00
REV-002485,ORD-010860,2,Mejor de lo esperado,Mejor de lo esperado,2021-07-12 00:51:00
REV-002486,ORD-011161,5,Malo,Malo,2023-05-01 13:35:00
REV-002487,ORD-000852,5,Malo,Malo,2022-09-05 04:17:00
REV-002488,ORD-007538,1,Muy bueno,Muy bueno,2024-01-10 22:10:00
REV-002489,ORD-001307,4,Cumple expectativas,,2021-05-15 07:25:00
REV-002490,ORD-006244,2,,,2022-04-29 12:27:00
REV-002491,ORD-006296,5,Llego roto,Llego roto,2022-10-11 03:15:00
REV-002492,ORD-009376,5,Llego roto,,2022-11-25 10:19:00
REV-002493,ORD-013948,1,Cumple expectativas,Cumple expectativas,2022-05-10 20:05:00
REV-002494,ORD-006113,4,Regular,Regular,2022-07-01 06:10:00
REV-002495,ORD-009840,3,No lo recomiendo,No lo recomiendo,2021-12-19 22:01:00
REV-002496,ORD-012771,1,Regular,Regular,2021-05-16 06:21:00
REV-002497,ORD-002680,3,Excelente producto,Excelente producto,2021-12-21 17:51:00
REV-002498,ORD-006624,2,OK,OK,2022-07-07 18:13:00
REV-002499,ORD-004713,5,Muy bueno,,2021-03-18 05:58:00
REV-002500,ORD-000261,4,Excelente producto,Excelente producto,2022-09-16 11:05:00
REV-002501,ORD-002593,1,No lo recomiendo,No lo recomiendo,2022-03-08 20:21:00
REV-002502,ORD-996502,1,Recomendado,,2022-09-27 02:19:00
REV-002503,ORD-002055,4,Pesimo,,2022-09-19 06:42:00
REV-002504,ORD-003109,5,Llego roto,Llego roto,2021-09-18 06:44:00
REV-002505,ORD-011996,4,Recomendado,,2022-01-22 13:00:00
REV-002506,ORD-013954,5,Muy bueno,Muy bueno,2022-11-16 16:28:00
REV-002507,ORD-004063,4,Muy bueno,Muy bueno,2023-07-01 15:56:00
REV-002508,ORD-001333,5,,,2021-09-02 23:12:00
REV-002509,ORD-009238,3,Buena calidad,,2021-05-23 04:24:00
REV-002510,ORD-011009,0,Malo,Malo,2024-03-03 00:20:00
REV-002511,ORD-011076,4,Excelente producto,Excelente producto,2023-02-11 11:43:00
REV-002512,ORD-013637,5,Cumple expectativas,,2022-05-05 12:20:00
REV-002513,ORD-012529,2,No lo recomiendo,,2021-04-27 08:15:00
REV-001500,ORD-010954,2,OK,,2024-01-27 21:11:00
REV-002515,ORD-007068,1,Recomendado,Recomendado,2024-06-19 08:59:00
REV-002516,ORD-005300,3,Excelente producto,Excelente producto,2021-03-22 17:53:00
REV-002517,ORD-002227,2,Recomendado,Recomendado,2022-04-07 17:25:00
REV-002518,ORD-008835,3,Regular,Regular,2023-04-21 01:34:00
