order_id,customer_id,status,order_date,approved_at,delivered_at
ORD-001671,CUST-00090,delivered,2023-12-29 12:36:00,2023-12-31 10:36:00,2024-01-20 10:36:00
ORD-001672,CUST-04522,canceled,2023-07-06 19:07:00,,
ORD-001673,CUST-93709,delivered,2021-06-15 09:19:00,2021-06-16 02:19:00,2021-06-28 02:19:00
ORD-001674,CUST-04178,returned,2024-03-05 03:48:00,2024-03-05 20:48:00,
ORD-001675,CUST-04141,delivered,2023-01-08 19:24:00,2023-01-09 16:24:00,2023-01-19 16:24:00
ORD-001676,CUST-01778,delivered,2022-01-13 00:16:00,2022-01-13 08:16:00,2022-01-27 08:16:00
ORD-001677,CUST-02181,delivered,2022-10-18 00:18:00,2022-10-19 10:18:00,2022-11-07 10:18:00
ORD-001678,CUST-04305,shipped,2023-03-28 04:17:00,2023-03-28 06:17:00,
ORD-001679,CUST-00430,delivered,2024-03-29 05:30:00,2024-03-29 19:30:00,2024-04-06 19:30:00
ORD-001680,CUST-02597,delivered,2021-10-19 22:25:00,2021-10-21 18:25:00,2021-11-06 18:25:00
ORD-001681,CUST-00618,canceled,2023-07-16 15:14:00,,
ORD-001682,CUST-01859,shipped,2024-01-09 12:41:00,2024-01-11 03:41:00,
ORD-001683,CUST-02303,delivered,2023-04-18 17:10:00,2023-04-19 04:10:00,2023-05-15 04:10:00
ORD-001684,CUST-93180,delivered,2023-06-23 03:30:00,2023-06-24 15:30:00,2023-07-01 15:30:00
ORD-001685,CUST-00668,delivered,2024-05-02 12:35:00,2024-05-04 02:35:00,2024-05-26 02:35:00
ORD-001686,CUST-03715,delivered,2024-01-04 23:13:00,2024-01-06 19:13:00,2024-01-28 19:13:00
ORD-001687,CUST-01999,shipped,2021-02-07 23:47:00,2021-02-08 08:47:00,
ORD-001688,CUST-01266,processing,2021-01-14 17:13:00,2021-01-16 14:13:00,
ORD-001689,CUST-01164,delivered,2024-04-22 09:30:00,2024-04-23 00:30:00,2024-04-26 00:30:00
ORD-001690,CUST-00481,processing,2023-12-03 03:26:00,2023-12-03 10:26:00,
ORD-001691,CUST-03026,delivered,2021-05-08 03:23:00,2021-05-09 14:23:00,2021-06-02 14:23:00
ORD-001692,CUST-03406,delivered,2023-06-06 20:15:00,2023-06-08 18:15:00,2023-06-09 18:15:00
ORD-001693,CUST-04305,delivered,2022-02-23 04:41:00,2022-02-25 00:41:00,2022-03-12 00:41:00
ORD-001694,CUST-04630,canceled,2023-06-09 12:11:00,,
ORD-001695,CUST-00551,canceled,2024-01-22 06:46:00,,
ORD-001696,CUST-03097,delivered,2022-11-26 01:43:00,2022-11-27 12:43:00,2022-12-03 12:43:00
ORD-001697,CUST-01807,delivered,2024-04-29 04:16:00,2024-04-30 17:16:00,2024-05-22 17:16:00
ORD-001698,CUST-01447,delivered,2024-01-26 06:41:00,2024-01-26 20:41:00,2024-02-07 20:41:00
ORD-001699,CUST-00517,canceled,2024-04-19 00:06:00,,
ORD-001700,CUST-01145,delivered,2021-12-21 01:33:00,2021-12-22 14:33:00,2022-01-17 14:33:00
ORD-001701,CUST-02956,canceled,2021-06-03 14:53:00,,
ORD-001702,CUST-01086,delivered,2023-04-15 17:26:00,2023-04-17 00:26:00,2023-04-25 00:26:00
ORD-001703,CUST-00523,canceled,2021-12-01 07:22:00,,
ORD-001704,CUST-00506,processing,2024-03-16 20:02:00,2024-03-17 01:02:00,
ORD-001705,CUST-02973,delivered,2022-06-23 15:28:00,2022-06-24 02:28:00,2022-07-02 02:28:00
ORD-001706,CUST-03430,delivered,2024-06-27 16:42:00,2024-06-29 11:42:00,2024-07-09 11:42:00
ORD-001707,CUST-01969,delivered,2022-06-30 12:32:00,2022-07-02 09:32:00,2022-07-04 09:32:00
ORD-001708,CUST-03326,delivered,2023-03-16 01:15:00,2023-03-16 04:15:00,2023-03-31 04:15:00
ORD-001709,CUST-04984,shipped,2022-02-18 22:39:00,2022-02-20 16:39:00,
ORD-001710,CUST-01420,delivered,2021-09-09 19:16:00,2021-09-11 18:16:00,2021-10-02 18:16:00
ORD-001711,CUST-02090,delivered,2022-05-23 19:37:00,2022-05-25 03:37:00,2022-05-28 03:37:00
ORD-001712,CUST-04973,delivered,2023-07-01 22:54:00,2023-07-03 17:54:00,2023-07-27 17:54:00
ORD-001713,CUST-03901,processing,2021-04-08 20:05:00,2021-04-10 08:05:00,
ORD-001714,CUST-04796,returned,2022-02-15 08:41:00,2022-02-15 14:41:00,
ORD-001715,CUST-01349,delivered,2023-07-12 08:08:00,2023-07-12 11:08:00,2023-08-11 11:08:00
ORD-001716,CUST-02422,delivered,2023-08-05 03:48:00,2023-08-06 09:48:00,2023-09-05 09:48:00
ORD-001717,CUST-03276,canceled,2024-02-15 13:52:00,,
ORD-001718,CUST-02265,processing,2024-03-22 07:53:00,2024-03-23 08:53:00,
ORD-001719,CUST-00092,processing,2023-11-17 20:30:00,2023-11-19 17:30:00,
ORD-001720,CUST-04325,delivered,2021-12-17 17:07:00,2021-12-18 19:07:00,2021-12-20 19:07:00
ORD-001721,CUST-00566,processing,2021-08-23 00:10:00,2021-08-23 12:10:00,
ORD-001722,CUST-04699,processing,2021-11-01 16:55:00,2021-11-03 08:55:00,
ORD-001723,CUST-03990,processing,2023-05-08 07:15:00,2023-05-08 17:15:00,
ORD-001724,CUST-00100,Canceled,2022-02-22 05:34:00,2022-02-24 02:34:00,2022-03-07 02:34:00
ORD-001725,CUST-01069,delivered,2023-09-17 09:47:00,2023-09-18 19:47:00,2023-10-01 19:47:00
ORD-001726,CUST-04195,delivered,2021-11-19 08:29:00,2021-11-21 05:29:00,2021-12-05 05:29:00
ORD-001727,CUST-01433,delivered,2024-04-14 22:38:00,2024-04-16 12:38:00,2024-04-17 12:38:00
ORD-001728,CUST-04572,delivered,2021-12-14 13:46:00,2021-12-16 05:46:00,2021-12-21 05:46:00
ORD-001729,CUST-02715,delivered,2023-12-13 06:44:00,2023-12-14 14:44:00,2023-12-24 14:44:00
ORD-001730,CUST-03151,delivered,2024-06-09 01:58:00,2024-06-10 12:58:00,2024-06-22 12:58:00
ORD-001731,CUST-02718,returned,2022-04-10 03:09:00,2022-04-10 20:09:00,
ORD-001732,CUST-03681,shipped,2023-03-11 20:20:00,2023-03-12 16:20:00,
ORD-001733,CUST-02233,delivered,2021-10-05 07:27:00,2021-10-06 08:27:00,2021-11-05 08:27:00
ORD-001734,CUST-00264,processing,2024-02-05 02:38:00,2024-02-06 21:38:00,
ORD-001735,CUST-02145,shipped,2022-11-14 04:49:00,2022-11-14 05:49:00,
ORD-001736,CUST-00487,delivered,2023-04-27 21:31:00,2023-04-28 10:31:00,2023-05-15 10:31:00
ORD-001737,CUST-03102,shipped,2022-05-25 03:40:00,2022-05-27 00:40:00,
ORD-001738,CUST-04995,delivered,2021-03-27 00:51:00,2021-03-27 11:51:00,2021-04-23 11:51:00
ORD-001739,CUST-03735,delivered,2024-02-15 13:37:00,2024-02-16 13:37:00,2024-02-20 13:37:00
ORD-001740,CUST-04007,delivered,2021-11-24 15:12:00,2021-11-26 08:12:00,2021-11-27 08:12:00
ORD-001741,CUST-00481,delivered,2021-03-19 06:37:00,2021-03-19 07:37:00,2021-04-15 07:37:00
ORD-001742,CUST-01421,canceled,,,
ORD-001743,CUST-04341,delivered,2021-08-04 10:07:00,2021-08-05 05:07:00,2021-08-09 05:07:00
ORD-001744,CUST-00453,canceled,2023-03-18 05:47:00,,
ORD-001745,CUST-03004,delivered,2022-03-31 16:30:00,2022-03-31 20:30:00,2022-04-19 20:30:00
ORD-001746,CUST-01434,processing,2021-04-16 11:35:00,2021-04-18 06:35:00,
ORD-001747,CUST-03071,processing,2023-09-15 10:19:00,2023-09-16 03:19:00,
ORD-001748,CUST-02387,processing,2023-03-14 12:03:00,2023-03-15 08:03:00,
ORD-001749,CUST-00195,canceled,2021-02-17 00:06:00,,
ORD-001750,CUST-00554,delivered,2021-05-05 19:28:00,2021-05-07 18:28:00,2021-05-08 18:28:00
ORD-001751,CUST-00091,delivered,2021-08-12 19:13:00,2021-08-13 18:13:00,2021-08-15 18:13:00
ORD-001752,CUST-01679,delivered,2022-12-18 15:18:00,2022-12-18 20:18:00,2022-12-30 20:18:00
ORD-001753,CUST-01924,processing,2022-05-28 05:43:00,2022-05-29 16:43:00,
ORD-001754,CUST-01975,delivered,2024-03-24 00:20:00,2024-03-24 15:20:00,2024-04-08 15:20:00
ORD-001755,CUST-02832,shipped,2022-11-17 15:09:00,2022-11-19 03:09:00,
ORD-001756,CUST-04275,canceled,2023-05-18 04:46:00,,
ORD-001757,CUST-03227,delivered,2022-04-25 20:18:00,2022-04-27 15:18:00,2022-05-01 15:18:00
ORD-001758,CUST-04702,delivered,2022-04-15 04:37:00,2022-04-16 04:37:00,2022-05-15 04:37:00
ORD-001759,CUST-02621,Canceled,2023-03-02 07:43:00,2023-03-02 16:43:00,2023-03-05 16:43:00
ORD-001760,CUST-01139,delivered,2023-05-14 03:53:00,2023-05-14 06:53:00,2023-06-01 06:53:00
ORD-001761,CUST-00312,shipped,2023-10-07 19:32:00,2023-10-09 09:32:00,
ORD-001762,CUST-03389,delivered,2022-08-20 06:14:00,2022-08-20 19:14:00,2022-09-16 19:14:00
ORD-001763,CUST-04266,canceled,2021-11-15 10:48:00,,
ORD-001764,CUST-01325,delivered,2022-12-28 23:20:00,2022-12-30 11:20:00,2022-12-31 11:20:00
ORD-001765,CUST-02746,canceled,2021-05-13 23:12:00,,
ORD-001766,CUST-04148,delivered,2023-09-18 10:04:00,2023-09-19 15:04:00,2023-09-28 15:04:00
ORD-001767,CUST-03364,delivered,2024-04-18 14:49:00,2024-04-20 11:49:00,2024-05-19 11:49:00
ORD-001768,CUST-03011,delivered,2022-10-25 16:42:00,2022-10-26 20:42:00,2022-11-19 20:42:00
ORD-001769,CUST-02159,returned,2021-07-30 03:27:00,2021-07-30 04:27:00,
ORD-001770,CUST-01308,delivered,2024-01-23 12:07:00,2024-01-25 06:07:00,2024-02-22 06:07:00
ORD-001771,CUST-04346,delivered,2021-08-16 02:03:00,2021-08-17 19:03:00,2021-09-11 19:03:00
ORD-001772,CUST-03287,shipped,2022-12-12 09:30:00,2022-12-12 15:30:00,
ORD-001773,CUST-00498,delivered,2023-08-04 03:13:00,2023-08-04 11:13:00,2023-08-07 11:13:00
ORD-001774,CUST-03736,delivered,,2021-05-07 07:26:00,2021-05-21 07:26:00
ORD-001775,CUST-03869,shipped,2024-02-16 02:48:00,2024-02-17 01:48:00,
ORD-001776,CUST-00504,delivered,2022-11-26 10:41:00,2022-11-28 08:41:00,2022-12-17 08:41:00
ORD-001777,CUST-01478,delivered,2022-10-05 21:03:00,2022-10-07 12:03:00,2022-10-08 12:03:00
ORD-001778,CUST-90427,DELIVERED,2022-03-30 02:24:00,2022-03-30 13:24:00,2022-04-07 13:24:00
ORD-001779,CUST-01397,processing,,2021-03-31 03:48:00,
ORD-001780,CUST-04381,returned,2023-11-16 21:58:00,2023-11-18 09:58:00,
ORD-001781,CUST-03326,delivered,2023-11-09 13:31:00,2023-11-10 16:31:00,2023-11-28 16:31:00
ORD-001782,CUST-01232,delivered,2024-05-04 02:30:00,2024-05-04 06:30:00,2024-05-17 06:30:00
ORD-001783,CUST-93468,delivered,2023-04-26 23:00:00,2023-04-27 12:00:00,2023-05-02 12:00:00
ORD-001784,CUST-00929,delivered,2021-10-07 11:38:00,2021-10-08 07:38:00,2021-10-31 07:38:00
ORD-001785,CUST-91404,delivered,2021-03-09 10:37:00,2021-03-10 18:37:00,2021-04-07 18:37:00
ORD-001786,CUST-01244,shipped,2022-02-09 12:00:00,2022-02-11 09:00:00,
ORD-001787,CUST-01382,delivered,2023-07-14 03:10:00,2023-07-14 19:10:00,2023-08-07 19:10:00
ORD-001788,CUST-02649,canceled,2022-09-20 00:39:00,,
ORD-001789,CUST-04426,returned,2024-03-19 03:17:00,2024-03-20 15:17:00,
ORD-001790,CUST-03249,shipped,2022-02-12 00:46:00,2022-02-12 02:46:00,
ORD-001791,CUST-02621,shipped,2023-05-01 14:24:00,2023-05-01 20:24:00,
ORD-001792,CUST-02242,canceled,2022-07-08 07:52:00,,
ORD-001793,CUST-01091,shipped,2021-01-24 11:05:00,2021-01-26 11:05:00,
ORD-001794,CUST-02382,delivered,2021-08-16 13:07:00,2021-08-18 07:07:00,2021-09-11 07:07:00
ORD-001795,CUST-03371,shipped,2024-05-08 12:52:00,2024-05-09 00:52:00,
ORD-001796,CUST-03427,delivered,2021-07-03 06:29:00,2021-07-04 13:29:00,2021-07-09 13:29:00
ORD-001797,CUST-02162,shipped,2023-11-17 09:42:00,2023-11-18 19:42:00,
ORD-001798,CUST-04874,delivered,2021-04-28 14:18:00,2021-04-30 05:18:00,2021-05-17 05:18:00
ORD-001799,CUST-03887,canceled,2023-04-11 16:04:00,,
ORD-001800,CUST-00003,processing,2021-05-19 20:11:00,2021-05-20 06:11:00,
ORD-001801,CUST-04981,delivered,2023-05-10 05:38:00,2023-05-11 01:38:00,2023-05-21 01:38:00
ORD-001802,CUST-00307,delivered,2022-11-22 15:56:00,2022-11-22 22:56:00,2022-12-18 22:56:00
ORD-001803,CUST-02365,delivered,2024-02-22 00:04:00,2024-02-22 13:04:00,2024-03-07 13:04:00
ORD-001804,CUST-04059,delivered,2021-09-23 03:17:00,2021-09-23 15:17:00,2021-10-04 15:17:00
ORD-001805,CUST-00813,delivered,2024-04-18 17:01:00,2024-04-19 12:01:00,2024-04-30 12:01:00
ORD-001806,CUST-01281,delivered,2024-02-25 22:55:00,2024-02-26 18:55:00,2024-03-22 18:55:00
ORD-001807,CUST-00948,delivered,2023-05-26 19:59:00,2023-05-28 12:59:00,2023-06-19 12:59:00
ORD-001808,CUST-01851,delivered,2022-07-03 07:49:00,2022-07-03 13:49:00,2022-07-24 13:49:00
ORD-001809,CUST-02953,shipped,2021-04-13 15:00:00,2021-04-13 18:00:00,
ORD-001810,CUST-01963,delivered,2023-09-26 06:20:00,2023-09-26 14:20:00,2023-10-21 14:20:00
ORD-001811,CUST-01724,returned,2023-12-03 13:44:00,2023-12-04 22:44:00,
ORD-001812,CUST-00540,processing,2023-02-25 19:15:00,2023-02-26 21:15:00,
ORD-001813,CUST-97813,delivered,2021-03-28 18:07:00,2021-03-30 03:07:00,2021-04-22 03:07:00
ORD-001814,CUST-04844,returned,2022-12-29 03:17:00,2022-12-30 21:17:00,
ORD-001815,CUST-04306,delivered,2023-07-15 21:56:00,2023-07-16 03:56:00,2023-07-31 03:56:00
ORD-001816,CUST-00150,delivered,2023-01-14 22:25:00,2023-01-16 07:25:00,2023-02-07 07:25:00
ORD-001817,CUST-04691,delivered,2021-04-29 02:51:00,2021-04-30 19:51:00,2021-05-07 19:51:00
ORD-001818,CUST-04432,delivered,2021-05-27 18:56:00,2021-05-28 00:56:00,2021-06-05 00:56:00
ORD-001819,CUST-02666,delivered,2022-08-25 12:24:00,2022-08-27 02:24:00,2022-09-09 02:24:00
ORD-001820,CUST-03737,shipped,2022-02-12 16:37:00,2022-02-13 01:37:00,
ORD-001821,CUST-03063,returned,2024-04-22 21:22:00,2024-04-24 21:22:00,
ORD-001822,CUST-02864,shipped,2022-11-08 07:01:00,2022-11-09 03:01:00,
ORD-001823,CUST-00700,shipped,2023-05-08 23:26:00,2023-05-09 22:26:00,
ORD-001824,CUST-02085,delivered,2023-03-26 21:56:00,2023-03-28 20:56:00,2023-04-06 20:56:00
ORD-001825,CUST-03994,processing,2024-02-18 20:13:00,2024-02-19 10:13:00,
ORD-001826,CUST-04422,delivered,2024-06-12 08:30:00,2024-06-12 17:30:00,2024-07-01 17:30:00
ORD-001827,CUST-00861,delivered,2022-02-04 13:44:00,2022-02-04 23:44:00,2022-02-11 23:44:00
ORD-001828,CUST-01158,shipped,2021-02-05 15:27:00,2021-02-05 21:27:00,
ORD-001829,CUST-02726,delivered,2021-10-07 23:41:00,2021-10-08 03:41:00,2021-11-03 03:41:00
ORD-001830,CUST-04661,delivered,2024-06-10 08:54:00,2024-06-12 01:54:00,2024-06-14 01:54:00
ORD-001831,CUST-04272,delivered,2021-12-23 12:27:00,2021-12-24 00:27:00,2022-01-22 00:27:00
ORD-001832,CUST-03124,delivered,2021-04-26 16:41:00,2021-04-27 19:41:00,2021-05-09 19:41:00
ORD-001833,CUST-01466,delivered,2023-10-03 00:14:00,2023-10-03 20:14:00,2023-10-22 20:14:00
ORD-001834,CUST-00963,delivered,2021-05-02 15:38:00,2021-05-04 12:38:00,2021-05-21 12:38:00
ORD-001835,CUST-04525,canceled,2021-09-11 19:22:00,,
ORD-001836,CUST-02005,processing,2023-10-05 14:29:00,2023-10-06 07:29:00,
ORD-001837,CUST-01607,shipped,2022-03-23 09:43:00,2022-03-24 05:43:00,
ORD-001838,CUST-00232,returned,2024-04-02 02:19:00,2024-04-02 15:19:00,
ORD-001839,CUST-03636,delivered,2021-04-27 02:21:00,2021-04-28 02:21:00,2021-05-18 02:21:00
ORD-001840,CUST-03729,processing,2024-05-23 04:47:00,2024-05-24 07:47:00,
ORD-001841,CUST-00441,delivered,2023-03-04 14:00:00,2023-03-05 23:00:00,2023-03-13 23:00:00
ORD-001842,CUST-04320,delivered,2024-02-27 14:59:00,2024-02-28 06:59:00,2024-03-24 06:59:00
ORD-001843,CUST-00655,shipped,2023-06-25 04:12:00,2023-06-26 02:12:00,
ORD-001844,CUST-00785,delivered,2024-05-05 19:10:00,2024-05-07 04:10:00,2024-05-23 04:10:00
ORD-001845,CUST-04737,canceled,2023-07-16 00:17:00,,
ORD-001846,CUST-03040,delivered,2022-02-26 16:32:00,2022-02-28 01:32:00,2022-03-25 01:32:00
ORD-001847,CUST-00942,delivered,2023-08-08 10:16:00,2023-08-10 07:16:00,2023-08-30 07:16:00
ORD-001848,CUST-04577,delivered,2023-06-13 21:56:00,2023-06-13 22:56:00,2023-07-07 22:56:00
ORD-001849,CUST-04940,returned,2021-08-29 04:32:00,2021-08-29 12:32:00,
ORD-001850,CUST-02428,returned,2021-08-08 02:21:00,2021-08-09 19:21:00,
ORD-001851,CUST-01654,delivered,2022-11-28 19:27:00,2022-11-30 09:27:00,2022-12-02 09:27:00
ORD-001852,CUST-00138,shipped,2021-10-03 23:31:00,2021-10-05 04:31:00,
ORD-001853,CUST-01632,delivered,2023-06-30 15:27:00,2023-07-01 03:27:00,2023-07-14 03:27:00
ORD-001854,CUST-03931,shipped,2023-01-30 07:30:00,2023-01-31 22:30:00,
ORD-001855,CUST-01355,delivered,2021-04-30 22:25:00,2021-05-02 13:25:00,2021-05-07 13:25:00
ORD-001856,CUST-03060,delivered,2022-03-24 01:15:00,2022-03-24 16:15:00,2022-04-04 16:15:00
ORD-001857,CUST-00277,delivered,2023-11-30 10:20:00,2023-11-30 14:20:00,2023-12-07 14:20:00
ORD-001858,CUST-00659,delivered,2023-05-10 16:41:00,2023-05-12 08:41:00,2023-05-28 08:41:00
ORD-001859,CUST-01221,delivered,2021-06-11 01:59:00,2021-06-12 21:59:00,2021-06-16 21:59:00
ORD-001860,CUST-98176,delivered,2021-08-01 07:01:00,2021-08-01 14:01:00,2021-08-07 14:01:00
ORD-001861,CUST-01641,returned,2023-10-23 03:05:00,2023-10-23 05:05:00,
ORD-001862,CUST-02708,shipped,2023-07-25 05:27:00,2023-07-25 11:27:00,
ORD-001863,CUST-03171,delivered,2021-11-29 15:12:00,2021-11-30 14:12:00,2021-12-18 14:12:00
ORD-001864,CUST-04305,processing,2021-10-20 16:58:00,2021-10-20 17:58:00,
ORD-001865,CUST-01381,shipped,2022-03-09 12:10:00,2022-03-10 04:10:00,
ORD-001866,CUST-02777,canceled,2021-10-20 09:34:00,,
ORD-001867,CUST-02602,canceled,2021-12-28 10:25:00,,
ORD-001868,CUST-04304,delivered,2023-03-14 22:53:00,2023-03-15 12:53:00,2023-03-27 12:53:00
ORD-001869,CUST-04126,canceled,2024-05-09 17:09:00,,
ORD-001870,CUST-00977,returned,2021-12-31 19:06:00,2022-01-01 07:06:00,
ORD-001871,CUST-03296,shipped,2024-01-29 01:03:00,2024-01-30 04:03:00,
ORD-001872,CUST-03501,delivered,2021-12-04 20:03:00,2021-12-06 20:03:00,2022-01-05 20:03:00
ORD-001873,CUST-04419,returned,2022-09-23 15:49:00,2022-09-24 01:49:00,
ORD-001874,CUST-02337,delivered,2022-04-11 20:26:00,2022-04-13 09:26:00,2022-05-13 09:26:00
ORD-001875,CUST-04609,delivered,2023-02-05 21:58:00,2023-02-07 20:58:00,2023-02-22 20:58:00
ORD-001876,CUST-02190,delivered,2021-08-06 09:50:00,2021-08-06 15:50:00,2021-08-17 15:50:00
ORD-001877,CUST-01004,delivered,2022-06-29 12:51:00,2022-06-29 13:51:00,2022-07-10 13:51:00
ORD-001878,CUST-00200,shipped,2022-08-18 23:58:00,2022-08-20 07:58:00,
ORD-001879,CUST-02344,delivered,2022-06-29 06:18:00,2022-06-29 07:18:00,2022-07-11 07:18:00
ORD-001880,CUST-04100,delivered,2024-05-20 09:54:00,2024-05-22 05:54:00,2024-06-16 05:54:00
ORD-001679,CUST-00430,delivered,2024-03-29 05:30:00,2024-03-29 19:30:00,2024-04-06 19:30:00
ORD-001882,CUST-02989,returned,2022-07-29 02:06:00,2022-07-29 03:06:00,
ORD-001883,CUST-04621,delivered,2024-06-18 21:43:00,2024-06-19 10:43:00,2024-06-29 10:43:00
ORD-001884,CUST-02414,delivered,2022-12-24 08:50:00,2022-12-25 08:50:00,2023-01-17 08:50:00
ORD-001885,CUST-04255,shipped,2022-11-19 21:00:00,2022-11-20 01:00:00,
ORD-001886,CUST-03782,processing,2024-05-03 12:43:00,2024-05-04 18:43:00,
ORD-001887,CUST-04693,delivered,2023-11-15 10:39:00,2023-11-15 12:39:00,2023-11-24 12:39:00
ORD-001888,CUST-01794,canceled,2021-08-24 00:58:00,,
ORD-001889,CUST-00868,canceled,2022-02-06 01:47:00,,
ORD-001890,CUST-02024,delivered,2024-02-06 13:32:00,2024-02-07 09:32:00,2024-02-26 09:32:00
ORD-001891,CUST-02260,shipped,2021-09-13 11:43:00,2021-09-14 03:43:00,
ORD-001892,CUST-00671,delivered,2022-06-05 06:44:00,2022-06-07 01:44:00,2022-07-06 01:44:00
ORD-001893,CUST-01947,delivered,2022-09-13 22:46:00,2022-09-14 15:46:00,2022-09-23 15:46:00
ORD-001894,CUST-02133,delivered,2021-05-16 22:04:00,2021-05-16 23:04:00,2021-05-30 23:04:00
ORD-001895,CUST-01711,shipped,2021-03-18 07:10:00,2021-03-19 10:10:00,
ORD-001896,CUST-04550,delivered,2021-03-09 08:01:00,2021-03-11 04:01:00,2021-04-07 04:01:00
ORD-001897,CUST-03283,delivered,2024-03-27 17:37:00,2024-03-28 03:37:00,2024-04-02 03:37:00
ORD-001898,CUST-02104,shipped,2024-06-15 15:36:00,2024-06-15 18:36:00,
ORD-001899,CUST-01797,delivered,2021-05-07 10:17:00,2021-05-07 18:17:00,2021-05-21 18:17:00
ORD-001900,CUST-03634,processing,2021-03-20 00:26:00,2021-03-21 19:26:00,
ORD-001901,CUST-02744,delivered,2021-02-20 21:58:00,2021-02-20 22:58:00,2021-03-03 22:58:00
ORD-001902,CUST-02337,canceled,2021-09-11 14:39:00,,
ORD-001903,CUST-01920,processing,2022-05-09 18:15:00,2022-05-11 01:15:00,
ORD-001904,CUST-01761,shipped,2021-07-24 04:05:00,2021-07-25 10:05:00,
ORD-001905,CUST-03791,delivered,2021-05-14 06:16:00,2021-05-14 14:16:00,2021-05-16 14:16:00
ORD-001906,CUST-04648,delivered,2024-01-18 10:13:00,2024-01-19 13:13:00,2024-01-22 13:13:00
ORD-001907,CUST-04824,delivered,2021-01-14 05:20:00,2021-01-16 03:20:00,2021-02-02 03:20:00
ORD-001908,CUST-03944,delivered,2021-11-20 12:34:00,2021-11-22 06:34:00,2021-12-03 06:34:00
ORD-001909,CUST-00581,delivered,2022-12-07 23:08:00,2022-12-09 08:08:00,2022-12-28 08:08:00
ORD-001910,CUST-03474,canceled,2021-05-31 16:22:00,,
ORD-001911,CUST-03970,delivered,2024-06-03 21:00:00,2024-06-04 18:00:00,2024-07-03 18:00:00
ORD-001912,CUST-03119,delivered,2021-07-11 02:58:00,2021-07-12 01:58:00,2021-07-19 01:58:00
ORD-001913,CUST-02491,delivered,2024-05-17 19:26:00,2024-05-19 14:26:00,2024-06-07 14:26:00
ORD-001914,CUST-03500,shipped,2024-03-14 00:03:00,2024-03-15 06:03:00,
ORD-001915,CUST-00097,delivered,2022-05-15 15:37:00,2022-05-17 13:37:00,2022-06-07 13:37:00
ORD-001916,CUST-03942,delivered,2024-02-04 07:19:00,2024-02-04 14:19:00,2024-02-05 14:19:00
ORD-001917,CUST-03942,delivered,2024-01-09 07:00:00,2024-01-11 03:00:00,2024-02-02 03:00:00
ORD-001918,CUST-02053,returned,2023-02-12 00:43:00,2023-02-13 22:43:00,
ORD-001919,CUST-01613,returned,2021-11-06 04:12:00,2021-11-07 17:12:00,
ORD-001920,CUST-03061,delivered,2022-04-23 06:48:00,2022-04-24 18:48:00,2022-05-03 18:48:00
ORD-001921,CUST-00602,delivered,2021-08-16 19:24:00,2021-08-18 13:24:00,2021-09-10 13:24:00
ORD-001922,CUST-01902,canceled,2021-06-24 10:42:00,,
ORD-001923,CUST-03551,delivered,2023-06-10 13:17:00,2023-06-11 21:17:00,2023-06-14 21:17:00
ORD-001924,CUST-04604,delivered,2023-12-16 10:18:00,2023-12-18 00:18:00,2024-01-02 00:18:00
ORD-001925,CUST-00341,delivered,2023-11-10 07:09:00,2023-11-11 11:09:00,2023-12-02 11:09:00
ORD-001926,CUST-01900,returned,2021-05-01 02:28:00,2021-05-02 17:28:00,
ORD-001927,CUST-02758,shipped,2023-10-20 17:15:00,2023-10-22 15:15:00,
ORD-001928,CUST-03075,canceled,2022-04-16 08:20:00,,
ORD-001929,CUST-03146,delivered,2022-10-05 20:06:00,2022-10-06 10:06:00,2022-10-23 10:06:00
ORD-001930,CUST-01613,delivered,2022-11-26 16:35:00,2022-11-27 07:35:00,2022-12-24 07:35:00
ORD-001931,CUST-00389,delivered,2021-03-10 23:58:00,2021-03-11 19:58:00,2021-03-29 19:58:00
ORD-001932,CUST-03824,shipped,2021-06-06 23:12:00,2021-06-08 08:12:00,
ORD-001933,CUST-00310,shipped,2023-11-21 14:56:00,2023-11-21 19:56:00,
ORD-001934,CUST-03825,delivered,2023-10-15 12:26:00,2023-10-15 19:26:00,2023-11-14 19:26:00
ORD-001935,CUST-03501,delivered,2023-12-02 14:03:00,2023-12-02 16:03:00,2023-12-05 16:03:00
ORD-001936,CUST-00520,delivered,2023-01-10 14:25:00,2023-01-12 05:25:00,2023-01-16 05:25:00
ORD-001937,CUST-02720,delivered,2022-12-31 12:34:00,2023-01-01 06:34:00,2023-01-07 06:34:00
ORD-001938,CUST-04929,delivered,2022-03-03 10:52:00,2022-03-04 03:52:00,2022-03-31 03:52:00
ORD-001939,CUST-04719,delivered,2023-03-22 14:58:00,2023-03-23 05:58:00,2023-04-05 05:58:00
ORD-001940,CUST-02903,delivered,2021-03-31 22:16:00,2021-04-02 16:16:00,2021-04-10 16:16:00
ORD-001941,CUST-00300,delivered,2024-06-02 01:18:00,2024-06-03 06:18:00,2024-06-15 06:18:00
ORD-001942,CUST-00894,returned,2022-12-08 18:20:00,2022-12-08 23:20:00,
ORD-001943,CUST-04755,shipped,2023-08-28 04:32:00,2023-08-29 00:32:00,
ORD-001944,CUST-04928,delivered,2021-12-17 09:05:00,2021-12-19 00:05:00,2022-01-15 00:05:00
ORD-001945,CUST-01917,delivered,2023-05-18 11:22:00,2023-05-20 06:22:00,2023-06-09 06:22:00
